municipio,modalidad,tipo,nombre,direccion,codigo_postal,aforo_interior,aforo_terraza
ARONA,RESTAURACION,TASCA,"DESVAN, EL","PARALELA LAS ROSAS, 5 (EDIF. ELISA PORTAL II)",38660,0,0
ARONA,RESTAURACION,TASCA,"GRANERO, EL","ISLA MARGARITA, 13",38626,30,0
ARONA,RESTAURACION,TASCA,TASCA CANARIAS,"LA GOMERA, 75 ",38640,21,0
ARONA,RESTAURACION,TASCA,"PENALTI, EL","MINERVA, 2 (EDF CORAL MAR, L-21)",38630,16,32
ARONA,RESTAURACION,VENTORRILLO,PAPATON,PLAZA DE LOS CRISTIANOS,38650,0,0
ARONA,RESTAURACION,ZUMERIA,LA PEÑA,"C/ VILLA ISABEL, 15, L-IZQDO",38632,40,0
ARONA,RESTAURACION,ZUMERIA,FORTALEZA,"APOLO, L-3/8 C.C. ",38650,0,0
ARONA,RESTAURACION,ZUMERIA,BANANAS,"VALDES CENTER, B9 EDIF. ",38650,52,32
ARONA,RESTAURACION,ZUMERIA,TROPICANA,"VILLAMAR, 2 ",38631,0,0
ARONA,RESTAURACION,ZUMERIA,TROPICO UTOPICO,ROSAMAR EDIF. ,38650,0,0
ARONA,RESTAURACION,ZUMERIA,MORADA,"REAL, 17 ",38626,0,0
ARONA,RESTAURACION,ZUMERIA,ZUMERIA LIBRA,"GENERAL VALLE SAN LORENZO, 188. CTRA (EDF. EFIGENIA, L-6)",38626,0,0
BUENAVISTA DEL NORTE,RESTAURACION,AREPERA,SHARDANA,"C/. JUAN MENDEZ EL VIEJO, 10 ",38480,80,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,"BARBACOA, LA","EL RINCON, 50 CTRA. ",38480,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,MATIAS,"PORTELAS ALTA, 12 ",38480,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,ALKABU,"BUENAVISTA, 20 - CTRA. ",38000,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,"PINOS, LOS",PORTELA BAJA ,38000,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,"TANGANAZO, EL","EL CALVARIO, 21 ",38480,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,CENTRAL ,"DE LOS REMEDIOS, 12 PZA. ",38480,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,MIRADOR LA CRUZ DE HILDA,GENERAL BUENAVISTA DEL NORTE CTRA. ,38480,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,PLAZA LA CRUZ,"GENERAL EULACH, 8 ",38000,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,"MOLINOS, LOS","C/. LOS MOLINOS, 19",38480,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,"ERA, LA","EL RINCON, 14 ",38480,80,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,"ERA, LA ",PLAYA LA ARENA (EL RINCON) ,38000,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,TERRAZA LA PIÑATA,"LOS BAILADEROS, S/N. ",38480,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,AIDA-CHE,"LA ALHONDIGA, 11 ",38480,24,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,PUERTO ESCONDIDO,"EL HORNO, 61 ",38480,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,DAUTE,"AVDA DAUTE, 14 ",38480,55,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,"ARENA, LAS",LA ARENA PYA. ,38000,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,AMELIA,EL PALMAR ,38480,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,"DORTA PETILLI, CB.","EL NORTE, 21 ",38000,70,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,"NOPALES, LOS","SAN BERNARDO Bº (CTRA. GRAL.), S/N. ",38000,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,"BAILADEROS, LOS","TENO ALTO, S/N. ",38480,45,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,"PALMAR, EL",EL PALMAR ,38480,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,DORTA,LAS CANTERAS ,38000,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,PILON,"LOS REMEDIOS PZA., 9 ",38480,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,JOSE DONIZ,EL PALMAR ,38480,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,"PALMERAS, LAS","BCO. DE MASCA, S/N. ",38480,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,CASA BLANKY,"BDA. DE MASCA, S/N. ",38480,30,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,"SOL EN CANARIAS, BODEGON","PALMAR, 55 CTRA. EL",38000,50,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,JUAN RODRIGUEZ,CRUZ DE TOLEDO ,38000,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,MARTINEZ,BDA. TENO ALTO ,38000,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,GABINO,"EL PALMAR, 16 ",38480,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,"MONCLOA, LA",GENERAL EL PALMAR CTRA.  (CENTRO CULTURAL EL PALMAR),38480,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,TRIANA,"C/ EL PUENTE, 35",38480,22,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,"CALDERA, LA","EL CALVARIO, 33  BARRIO DE SAN BERNARDO",38480,24,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,KIOSKO PLAZA DE MASCA,"PLAZA BARRIO DE MASCA, S/N ",38000,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR,"CUEVAS, LAS","CTRA. GENERAL, 98 ",38480,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR-CAFETERIA,LA MONCLOA,"C/ LA ESQUINA, 1",38480,40,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR-CAFETERIA,ALEGRIA,"NORTE, 4 ",38480,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR-CAFETERIA,LA ALHONDIGA,"C/ LA ALHONDIGA, 16",38480,60,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR-CAFETERIA,MIL Y UNA NOCHES,"C/ LA ALHONDIGA, 17",38480,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR-CAFETERIA,BAR HELADERIA EL CASTILLO,"C/ EL TEJAR, MANZANA 6, L-1 URB GREEN GOLF",38480,0,0
BUENAVISTA DEL NORTE,RESTAURACION,BAR-CAFETERIA,PEQUEÑOS GIGANTES,"AVDA JUAN MENDEZ EL VIEJO, 16",38480,34,16
BUENAVISTA DEL NORTE,RESTAURACION,CAFETERIA,VERSALLES,"LA CANCELA, 5 ",38480,27,0
BUENAVISTA DEL NORTE,RESTAURACION,CAFETERIA,PRINCESS MINI KASINO,"AVDA. JUAN MENDEZ EL VIEJO, 7 - C.C. ALHONDIGA, L-20",38480,50,0
BUENAVISTA DEL NORTE,RESTAURACION,CAFETERIA,"GRAN PARADA, LA","C/. LA CANCELA, S/N.",38480,46,17
BUENAVISTA DEL NORTE,RESTAURACION,HAMBURGUESERÍA,CRYSPOLS (BAR DE CRISTINA Y PAOLA),"EL PUERTO, 44 ",38480,0,0
BUENAVISTA DEL NORTE,RESTAURACION,KIOSCO,KIOSCO PLAZA,"PLAZA DE LOS REMEDIOS, S/N. ",38480,50,0
BUENAVISTA DEL NORTE,RESTAURACION,PIZZERIA,ALKABU,"AVDA. JUAN MENDEZ EL VIEJO, 20 ",38480,52,12
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,TASCA EL BARACAN,"CTRA GENERAL EL PALMAR, 133 ",38480,47,0
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,"MARINO, EL","EL PALMAR- LA CUESTA, 28 CTRA.  ",38480,40,10
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,LA FUENTE,"C/ LOMO DE MASCA, 1",38489,60,0
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,CAMPO DE GOLF,"FINCA LA FUENTE, S/N. (CASA CLUB) CAMPO DE GOLF",38480,74,30
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,AQUI ME QUEDO,BDA. DE MASCA - LA PIEDRA ,38480,40,0
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,"PESCADOR, EL",LOS MOLINOS 27,38480,0,0
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,"BURGADO, EL","PLAYA DE LAS ARENAS, S/N. AVDA. ",38480,67,36
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,EL GUANCHE,"C/ LOMITO, 9 (PIEDRA BAJA)",38480,28,20
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,EL RINCON LA ABU,"CTRA GENERAL EL PALMAR, 64 ",38480,76,24
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,"CRUCE, EL",BDA. LAS PORTELAS ,38480,20,0
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,CRUZ DE TOLEDO,"TRIANA, 12 (EL PUENTE)",38470,50,0
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,TASCA MAR Y LUNA,"CAMINO SAN JUAN DE TACO, 7",38480,22,24
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,MESON DEL NORTE,"GENERAL DE MASCA, 1 CTRA. ",38480,114,40
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,ASADOR LOS REMEDIOS,C/ LA CANCELA 9,38480,0,0
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,LOS MOLINOS,"C/ LOS MOLINOS, 19 ",38480,24,0
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,PLAYA LAS ARENAS,"EL RINCON, S/N.",38480,40,0
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,"PIEDRA, LA","PLAZA DE MASCA, S/N",38000,75,35
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,"ESQUINA, LA","ULPIANO PEREZ BARRIOS, 1 ",38480,30,0
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,CASA ENRIQUE Y ARLETTE,"LA PIEDRA, S/N. ",38480,20,16
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,"CLAVELES, LOS","LOS MOLINOS, 22 ",38480,60,0
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,SAPORI DI ITALIA,"C/ LA ALHONDIGA, 17",38480,44,0
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,PATAMERO,"LAGUNETAS, 22",38480,30,0
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,"PIMENTERA, LA",FINCA LA PIMENTERA  ,38000,70,20
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,PARADOR DE TENO,"C/. LA CANCELA, 1 (LA CANCELA)",38480,100,0
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,BURGA2,"C/. RINCON, 1",38480,120,0
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,CLAVELITO,"LA CUESTA, 75 ",38480,30,0
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,"PALMAR, EL","CTRA. GENERAL EL PALMAR, 135",38480,56,0
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,"CABAÑA, LA","C/. EL PUERTO, 26 ",38480,74,0
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,BRISAS DE TENO,"CTRA. GENERAL ICOD, 50",38480,60,0
BUENAVISTA DEL NORTE,RESTAURACION,RESTAURANTE,"CALDERA, LA","EL CALVARIO, 33 ",38480,106,0
BUENAVISTA DEL NORTE,RESTAURACION,TABERNA,CASA RIQUELME,"EL LOMO, 10 ",38480,0,0
BUENAVISTA DEL NORTE,RESTAURACION,TASCA,"NUEVA ERA, LA","EL RINCÓN, S/N. CTRA.(GRUPO 50 VVDAS.3B) ",38480,28,28
BUENAVISTA DEL NORTE,RESTAURACION,TASCA,"PUNTILLA, LA",AVDA. DAUTE ESQ. CTRA LA MONTAÑA,38480,50,0
CANDELARIA ,RESTAURACION,AREPERA,"7 ESTRELLAS, LAS","GENERALISIMO, 12. AVDA (EDIF. VENEZUELA, L-BAJO A)",38530,0,0
CANDELARIA ,RESTAURACION,BAR,BATAYOLA,CALETILLAS-CANDELARIA_AVDA. ,38000,50,0
CANDELARIA ,RESTAURACION,BAR,PALENQUE,CTRA. GRAL. BCO. HONDO (CMNO. ROMANO) ,38510,12,0
CANDELARIA ,RESTAURACION,BAR,AVENIDA,"CALETILLAS AVDA. (EDIF.CALETILLAS BEACH I, L-1-E) ",38530,30,0
CANDELARIA ,RESTAURACION,BAR,TORRE NEVADA,"GENERALISIMO AVDA. (EDIF. ESPERANZA,L-1) ",38520,0,0
CANDELARIA ,RESTAURACION,BAR,CASA ROSENDO,ARAYA DE CANDELARIA ,38000,0,0
CANDELARIA ,RESTAURACION,BAR,"MANDARINA, LA","LA BASILICA PZA., OBISPO PEREZ CACERES ",38000,0,0
CANDELARIA ,RESTAURACION,BAR,"LABERINTO, EL",HOTEL PUNTA DEL REY ,38400,36,40
CANDELARIA ,RESTAURACION,BAR,PONCHE,CRUCE DE AROBA ,38000,30,0
CANDELARIA ,RESTAURACION,BAR,GUACHI,EDF. CALEMAR LOC. 3 ,38000,0,0
CANDELARIA ,RESTAURACION,BAR,"HIGUERA, LA","LA PUNTA, S/N. (AROBA) ",38530,0,0
CANDELARIA ,RESTAURACION,BAR,NICOLAS,"C/ ESTEBAN COELLO PESTANO, 14",38520,32,0
CANDELARIA ,RESTAURACION,BAR,GONZALEZ CASTRO,MALPAIS ,38000,0,0
CANDELARIA ,RESTAURACION,BAR,LA TAPADERA,"AVDA MARITIMA, 31, EDF.CHIPAZ, L-11 ",38000,3,32
CANDELARIA ,RESTAURACION,BAR,Nº 1,"AVDA. CONDES DE ABONA, 25",38530,40,0
CANDELARIA ,RESTAURACION,BAR,PACO DE LUCIA,"ANTON GUANCHE, 2 DCHA. BDA. ",38530,0,0
CANDELARIA ,RESTAURACION,BAR,GLADYS,"LAS MORRAS, S/N.",38520,20,0
CANDELARIA ,RESTAURACION,BAR,COELLO,"LA HOYA, 206 ",38530,15,0
CANDELARIA ,RESTAURACION,BAR,LA BOCATERIA,"C/ LA PLAZA, 9 ",38510,20,0
CANDELARIA ,RESTAURACION,BAR,BIRIMBAO,"GENERALISIMO, 49 AVDA. (EDIF. LA GUAIRA) ",38530,20,0
CANDELARIA ,RESTAURACION,BAR,"GUAJIROS, LOS","MARITIMA AVDA., 9 ",38530,20,0
CANDELARIA ,RESTAURACION,BAR,MENCEY,"C/ CONDES DE ABONA, 7",38530,1,12
CANDELARIA ,RESTAURACION,BAR,EDELIA MARRERO,ARAYA PZA. ,38000,0,0
CANDELARIA ,RESTAURACION,BAR,COFRADIA DE PESCADORES NTRA. SRA. DE CANDELARIA,"EL POZO COFRADIA DE PESCADORES, S/N. ",38530,40,0
CANDELARIA ,RESTAURACION,BAR,DON BOCATA,"SUBIDA A LA CARDONERA, S/N ",38530,30,0
CANDELARIA ,RESTAURACION,BAR,VILLA DE CANDELARIA,"CONDES DE ABONA, 31 AVDA. ",38530,0,0
CANDELARIA ,RESTAURACION,BAR,JUAN RAVINA,"NUEVA-TRASERA NUEVO AYTO., 3 ",38540,16,0
CANDELARIA ,RESTAURACION,BAR,PLAZA DEL CIT,"AVDA MARITIMA, PLAZA EL CIT, 176",38530,50,0
CANDELARIA ,RESTAURACION,BAR,DOLORES TABIO BATISTA,LA HOYA ,38510,0,0
CANDELARIA ,RESTAURACION,BAR,"PLAYA, LA","JOSE ANTONIO, S/N ",38000,20,0
CANDELARIA ,RESTAURACION,BAR,COSTA AZUL,"C/ ARENITAS, 8, L-2 ",38510,21,12
CANDELARIA ,RESTAURACION,BAR,AUTOBAR,"BDA. SINDICAL P.3, 10 ",38000,0,0
CANDELARIA ,RESTAURACION,BAR,PLAZA,"CHICOSO, 143 ",38000,0,0
CANDELARIA ,RESTAURACION,BAR,MORROCOYO,LA CALZADITA ,38000,400,0
CANDELARIA ,RESTAURACION,BAR,BAR-CAFETERIA BARRANCO HONDO II DE LUIGI Y ANA,"CARRETERA GENERAL DEL SUR KM.9,9",38510,40,20
CANDELARIA ,RESTAURACION,BAR,NATURAL PEOPLE CAFE,"ALCALDE JUAN CASTELLANO CASTELLANO, L-22 PORTAL L",38530,0,0
CANDELARIA ,RESTAURACION,BAR,ATLANTIC,"GENERALISIMO, S/N. AVDA. ",38520,0,0
CANDELARIA ,RESTAURACION,BAR,MIGUEL PEREZ,"EL RAMONAL, 6 URB. ",38000,0,0
CANDELARIA ,RESTAURACION,BAR,"CHAMOS, LOS","GENERALISIMO, 12 AVDA. ",38530,0,0
CANDELARIA ,RESTAURACION,BAR,PEDRO HIGUERA,LA PLAZA ,38540,0,0
CANDELARIA ,RESTAURACION,BAR,"ARENITAS, LAS",LAS CALETILLAS ,38000,0,0
CANDELARIA ,RESTAURACION,BAR,FELIX CASTELLANO RODRIGUEZ,EL POZO DE LA VIRGEN ,38000,0,0
CANDELARIA ,RESTAURACION,BAR,ARGELIA,ARAYA ,38000,0,0
CANDELARIA ,RESTAURACION,BAR,FELIPE,CTRA. GENERAL KM. 47 ,38530,10,0
CANDELARIA ,RESTAURACION,BAR,JEKEROBA,"OBISPO PEREZ CACERES, 54 ",38530,0,0
CANDELARIA ,RESTAURACION,BAR,"GUANCHE, EL","OBISPO PEREZ CACERES, 55 ",38530,0,0
CANDELARIA ,RESTAURACION,BAR,SECUNDINO VIERA,ICERSE ,38000,0,0
CANDELARIA ,RESTAURACION,BAR,TRIQUIPERRITO,"OBISPO PEREZ CACERES, 52 , LOCAL IZDA. ",38530,20,0
CANDELARIA ,RESTAURACION,BAR,OCEANO,"AVDA. PUNTA LARGA (ED. NAICUATA),L-B ",38000,30,0
CANDELARIA ,RESTAURACION,BAR,"UAYRA, LA","EDF. LA GUAYRA, BAJO ",38000,0,0
CANDELARIA ,RESTAURACION,BAR,SAN ANDRES,"SAN ANDRES, 17",38530,0,0
CANDELARIA ,RESTAURACION,BAR,PASTELERIA DIAZ,"GENERALISIMO, L-3 (EDIF. CALETILLAS) ",38000,0,0
CANDELARIA ,RESTAURACION,BAR,"CASTILLO, EL",EL POZO DE LA VIRGEN ,38000,0,0
CANDELARIA ,RESTAURACION,BAR,AROMAS DE LULI Y NANI GASTROBAR,"C/ LAS ARENITAS, 22, L-8",38530,26,0
CANDELARIA ,RESTAURACION,BAR,CASA MARIA,"SUBIDA A LAS CUEVECITAS, S/N. ",38530,0,0
CANDELARIA ,RESTAURACION,BAR,ACROPOLIS-CARPA,"TRASERA GASOLINERA CALETILLAS, S/N. ",38530,0,0
CANDELARIA ,RESTAURACION,BAR,HERACLIA,EL POZO ,38000,0,0
CANDELARIA ,RESTAURACION,BAR,DOÑA PATA,"C/ OBISPO PEREZ CACERES, 10",38530,55,0
CANDELARIA ,RESTAURACION,BAR,AMIGOS,"C/ GAROE, 32 - EDIF. CALEMAR, L-2",38520,20,0
CANDELARIA ,RESTAURACION,BAR,"CUEVA, LA",C. C. EL POZO BAJO LOC. 2 ,38000,0,0
CANDELARIA ,RESTAURACION,BAR,NINO II,GENERAL DEL SUR KM.20,38000,0,0
CANDELARIA ,RESTAURACION,BAR,BATIKU,"ARENITAS, S/N. ",38000,0,0
CANDELARIA ,RESTAURACION,BAR,YARACUY,"OBISPO PEREZ CACERES, 55 - EDF. YARACUY",38530,33,16
CANDELARIA ,RESTAURACION,BAR,"MUÑOZ, SALON RECREATIVO",MARITIMA AVDA. EDF. ATALAYA ,38530,52,0
CANDELARIA ,RESTAURACION,BAR,NUÑEZ,"MAJA, 190 (IGUESTE DE CANDELARIA) ",38350,15,0
CANDELARIA ,RESTAURACION,BAR,VEREZ,"CTRA. CALETILLAS-CANDELARIA, EDF.GERANIO ",38000,0,0
CANDELARIA ,RESTAURACION,BAR,"RUEDAS, LAS",PASEO MARITIMO LAS CALETILLAS-CANDELARIA ,38520,0,16
CANDELARIA ,RESTAURACION,BAR,PLAYA PUB,CANDELARIA ,38000,30,0
CANDELARIA ,RESTAURACION,BAR,PETIT,"CALETILLAS, LAS ",38000,0,0
CANDELARIA ,RESTAURACION,BAR,"PORTUGUES, EL","CALZADITA, 33",38510,50,0
CANDELARIA ,RESTAURACION,BAR,LOS CAZADORES,"C/ SAN JOSE, 160",38510,40,0
CANDELARIA ,RESTAURACION,BAR,ERASMO,"BARRANCO HONDO, S/N",38510,0,0
CANDELARIA ,RESTAURACION,BAR,MERIDIAN,PUNTA DEL REY ,38000,0,0
CANDELARIA ,RESTAURACION,BAR,"MOJITO, EL","GAROE, 13",38520,0,0
CANDELARIA ,RESTAURACION,BAR,"TERRERITO, EL","GENERAL TERRERITO, 72 CTRA. ",38530,30,0
CANDELARIA ,RESTAURACION,BAR,FLIS FLAS,GENERAL AVDA. EL POZO ,38000,16,0
CANDELARIA ,RESTAURACION,BAR,ALMAR,"GENERALISIMO, AVDA. (ED. BATAYOLA, L-7) (PUNTA LARGA)",38530,30,10
CANDELARIA ,RESTAURACION,BAR,"ARCHETE, EL","LOMO AROBA, 2 ",38530,0,0
CANDELARIA ,RESTAURACION,BAR,AGUEDA BEGOÑA ACOSTA PEREZ,POZO DE LA VIRGEN - CC CANDELARIA ,38530,0,0
CANDELARIA ,RESTAURACION,BAR,ATLANTICO,LAS CALETILLAS ,38000,0,0
CANDELARIA ,RESTAURACION,BAR,RICOSITAS,"C/ CONDES SANTA MARIA DE ABONA, 12",38530,0,30
CANDELARIA ,RESTAURACION,BAR,MAJA,MAJA ,38000,0,0
CANDELARIA ,RESTAURACION,BAR,TROPICAL HOLLYWOOD,"CALETILLAS BEACH, LOCAL 5 ",38000,25,0
CANDELARIA ,RESTAURACION,BAR,NEPTUNO,"AVDA. MARITIMA, 1 (EDIF. NEPTUNO) ",38530,20,40
CANDELARIA ,RESTAURACION,BAR,"FALSETE, EL","EL FALSETE, S/N. ",38530,0,0
CANDELARIA ,RESTAURACION,BAR,"CHIPAZ, CHURRERIA","GENERALISIMO, L-14 AVDA. (EDIF. CHIPAZ) ",38530,0,0
CANDELARIA ,RESTAURACION,BAR,GUANCHES BAR,"C/ ALCALDE JUAN CASTELLANO CASTELLANO,PORTAL K.ED.POZO DE LA VIRGEN",38530,0,0
CANDELARIA ,RESTAURACION,BAR,"MENCEY DE CANDELARIA, EL","AVDA. LOS MENCEYES, S/N. (C.C. PUNTA LARGA, L-1.19)",38520,0,0
CANDELARIA ,RESTAURACION,BAR,GUAJIRO,AV. MARITIMA (ED. LA GUAIRA)PL. BAJA P-2 ,38000,0,0
CANDELARIA ,RESTAURACION,BAR,AGRICOLA ,GENERAL DEL SUR KM. 18 CTRA. ,38520,0,0
CANDELARIA ,RESTAURACION,BAR,ALVARO PEÑA,"GENERAL BCO. HONDO, KM. 15 CTRA. ",38000,0,0
CANDELARIA ,RESTAURACION,BAR,VISTAMAR,"AVDA. MARITIMA, 15 (EDIF. POZO DE LA VIRGEN)",38530,20,0
CANDELARIA ,RESTAURACION,BAR,MATILDE GONZALEZ GONZALEZ,"LA CARDONERA, S/N. ",38530,0,0
CANDELARIA ,RESTAURACION,BAR,MANUEL RODRIGUEZ,GENERAL CANDELARIA CTRA. ,38000,0,0
CANDELARIA ,RESTAURACION,BAR,ADOLFO PEÑA GONZALEZ,"GENERAL DEL SUR, 10 CTRA.  ",38510,500,0
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,EL PUNTO,"C/ ALCALDE JUAN CASTELLANO CASTELLANO, 1",38530,20,20
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,OPEN RAMBLA,"RAMBLA DE LOS MENCEYES, S/N - RES. RAMBLA, L-7",38530,12,32
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,LA BICICLETA,"AVDA. DE LOS MENCEYES, S/N - RESID. CARLA, L-9/10",38530,67,20
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,PEREZ CACERES,"C/ LAS ARENITAS, 10, LOCAL 5",38530,0,0
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,DEGUSTAME,"AVDA. CONDES SANTA MARIA DE ABONA, 6",38509,0,20
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,MAR Y TIERRA,"AVDA LOS MENCEYES, 27, EDF ELENA, L-12",38530,16,60
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,AREPERA NAGUARA,"AVDA MARITIMA, 29, EDIF NAIGUATA, BL 1, L-1",38530,0,0
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,PIZZERIA MANAMME,"AVDA CONSTITUCIÓN, 35 BAJO DCHA",38530,0,0
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,TAQUERIA 48,"AVENIDA MARÍTIMA, 29",38530,0,0
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,FREIDURIA LA MAR,"C/ OBISPO PEREZ CACERES, 37",38530,0,0
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,BURGER LA PLACITA,"AVDA LOS MENCEYES, C.C. PUNTA LARGA, L-1.19",38530,20,0
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,"PLAZA, LA",C/ SIMON HIGUERA,38540,0,0
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,BAR CAFETERIA NEED YOU,"RESIDENCIAL RAMBLA, RBLA. DE LOS MENCEYES - CANDELARIA",38530,0,0
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,RUMBA SHOW,"AVDA MARITIMA, 159, EDF. LOS GERANIOS, BLQ. A",38530,35,0
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,EL REY DE LAS PIZZAS,"AVDA. CONSTITUCION, 15, LOCAL DCHA",38530,8,0
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,MI BAR,"AVDA, MARITIMA, 33 - EDF. CALETILLAS BEACH I, L-16",38530,4,40
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,LA COLIFATA,"AVDA. MARÍTIMA DE CANDELARIA, 57, PB, PTA. 3",38530,10,20
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,PERRITO DJ,"AVDA. MARITIMA, 31 - EDF. CHIPAZ, L-14",38530,30,0
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,AROMA´S BAR & GRILL,"C/ CONDES SANTA MARIA DE ABONA, 25, L-2",38509,4,15
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,HELADERIA EL SUEÑO,"AVDA MARITIMA, 33, EDF. CALETILLAS BEACH, L-6",38520,21,29
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,AREPERA EL CORAL,"RAMBLA LOS MENCEYES (C.C. PUNTA LARGA, L-27 Y 28)",38530,30,0
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,DE BELLOTA GASTROBAR,"AVDA. MARITIMA, 31, LOCAL 12",38530,0,0
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,CAFE NIZA,"AVDA LA CANDELARIA, 17 - EDF. GONJA I, L-1",38530,168,0
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,DULCERIA EL RAYO,"AVDA LOS MENCEYES, 31 - EDF. GABRIELA I, L-2",38530,55,16
CANDELARIA ,RESTAURACION,BAR-CAFETERIA,PALMELITA,"PZA PATRONA DE CANARIAS, 15",38530,32,0
